tanggal,wilayah,waktu,cuaca,kelembaban_persen,suhu_derajat_celcius
2018-02-16,Jakarta Selatan,Pagi,Berawan,70 - 100,23 - 32
2018-02-16,Jakarta Selatan,Malam,Berawan,70 - 100,23 - 32
2018-02-16,Jakarta Selatan,Dini Hari,Cerah Berawan,70 - 100,23 - 32
2018-02-16,Jakarta Pusat,Siang,Cerah Berawan,70 - 100,23 - 32
2018-02-16,Jakarta Pusat,Pagi,Berawan,70 - 100,23 - 32
2018-02-16,Jakarta Pusat,Malam,Berawan,70 - 100,23 - 32
2018-02-16,Jakarta Pusat,Dini Hari,Cerah Berawan,70 - 100,23 - 32
2018-02-16,Jakarta Barat,Siang,Hujan Lokal,70 - 100,23 - 32
2018-02-16,Jakarta Barat,Pagi,Hujan Lokal,70 - 100,23 - 32
2018-02-16,Jakarta Barat,Malam,Cerah Berawan,70 - 100,23 - 32
2018-02-16,Jakarta Barat,Dini Hari,Hujan Lokal,70 - 100,23 - 32
2018-02-15,Kepulauan Seribu,Siang,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Kepulauan Seribu,Pagi,Hujan Petir,85 - 95,23 - 31
2018-02-15,Kepulauan Seribu,Malam,Hujan Lokal,85 - 95,23 - 31
2018-02-15,Kepulauan Seribu,Dini Hari,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Utara,Siang,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Jakarta Utara,Pagi,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Jakarta Utara,Malam,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Utara,Dini Hari,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Timur,Siang,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Jakarta Timur,Pagi,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Jakarta Timur,Malam,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Timur,Dini Hari,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Selatan,Siang,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Jakarta Selatan,Pagi,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Jakarta Selatan,Malam,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Selatan,Dini Hari,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Pusat,Siang,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Jakarta Pusat,Pagi,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Pusat,Malam,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Pusat,Dini Hari,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Barat,Siang,Hujan Ringan,85 - 95,23 - 31
2018-02-15,Jakarta Barat,Pagi,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Barat,Malam,Berawan Tebal,85 - 95,23 - 31
2018-02-15,Jakarta Barat,Dini Hari,Berawan Tebal,85 - 95,23 - 31
2018-02-14,Kepulauan Seribu,Siang,Cerah Berawan,80 - 100,23 - 30
2018-02-14,Kepulauan Seribu,Pagi,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Kepulauan Seribu,Malam,Berawan,80 - 100,23 - 30
2018-02-14,Kepulauan Seribu,Dini Hari,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Utara,Siang,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Utara,Pagi,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Utara,Malam,Berawan,80 - 100,23 - 30
2018-02-14,Jakarta Utara,Dini Hari,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Timur,Siang,Hujan Petir,80 - 100,23 - 30
2018-02-14,Jakarta Timur,Pagi,Hujan Ringan,80 - 100,23 - 30
2018-02-14,Jakarta Timur,Malam,Berawan,80 - 100,23 - 30
2018-02-14,Jakarta Timur,Dini Hari,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Selatan,Siang,Hujan Petir,80 - 100,23 - 30
2018-02-14,Jakarta Selatan,Pagi,Hujan Ringan,80 - 100,23 - 30
2018-02-14,Jakarta Selatan,Malam,Berawan,80 - 100,23 - 30
2018-02-14,Jakarta Selatan,Dini Hari,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Pusat,Siang,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Pusat,Pagi,Hujan Ringan,80 - 100,23 - 30
2018-02-14,Jakarta Pusat,Malam,Berawan,80 - 100,23 - 30
2018-02-14,Jakarta Pusat,Dini Hari,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Barat,Siang,Hujan Lokal,80 - 100,23 - 30
2018-02-14,Jakarta Barat,Pagi,Hujan Ringan,80 - 100,23 - 30
2018-02-14,Jakarta Barat,Malam,Berawan,80 - 100,23 - 30
2018-02-14,Jakarta Barat,Dini Hari,Hujan Lokal,80 - 100,23 - 30
2018-02-13,Kepulauan Seribu,Siang,Berawan,65 - 90,23 - 32
2018-02-13,Kepulauan Seribu,Pagi,Berawan,65 - 90,23 - 32
2018-02-13,Kepulauan Seribu,Malam,Berawan,65 - 90,23 - 32
2018-02-13,Kepulauan Seribu,Dini Hari,Hujan Lokal,65 - 90,23 - 32
2018-02-13,Jakarta Utara,Siang,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Utara,Pagi,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Utara,Malam,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Utara,Dini Hari,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Timur,Siang,Hujan Lokal,65 - 90,23 - 32
2018-02-13,Jakarta Timur,Pagi,Hujan Lokal,65 - 90,23 - 32
2018-02-13,Jakarta Timur,Malam,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Timur,Dini Hari,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Selatan,Siang,Hujan Lokal,65 - 90,23 - 32
2018-02-13,Jakarta Selatan,Pagi,Hujan Lokal,65 - 90,23 - 32
2018-02-13,Jakarta Selatan,Malam,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Selatan,Dini Hari,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Pusat,Siang,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Pusat,Pagi,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Pusat,Malam,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Pusat,Dini Hari,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Barat,Siang,Hujan Lokal,65 - 90,23 - 32
2018-02-13,Jakarta Barat,Pagi,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Barat,Malam,Berawan,65 - 90,23 - 32
2018-02-13,Jakarta Barat,Dini Hari,Berawan,65 - 90,23 - 32
2018-02-12,Kepulauan Seribu,Siang,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Kepulauan Seribu,Pagi,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Kepulauan Seribu,Malam,Hujan Lokal,75 - 95,23 - 31
2018-02-12,Kepulauan Seribu,Dini Hari,Berawan,75 - 95,23 - 31
2018-02-12,Jakarta Utara,Siang,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Utara,Pagi,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Utara,Malam,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Utara,Dini Hari,Berawan,75 - 95,23 - 31
2018-02-12,Jakarta Timur,Siang,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Timur,Pagi,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Timur,Malam,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Timur,Dini Hari,Berawan,75 - 95,23 - 31
2018-02-12,Jakarta Selatan,Siang,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Selatan,Pagi,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Selatan,Malam,Hujan Lokal,75 - 95,23 - 31
2018-02-12,Jakarta Selatan,Dini Hari,Berawan,75 - 95,23 - 31
2018-02-12,Jakarta Pusat,Siang,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Pusat,Pagi,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Pusat,Malam,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Pusat,Dini Hari,Berawan,75 - 95,23 - 31
2018-02-12,Jakarta Barat,Siang,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Barat,Pagi,Berawan Tebal,75 - 95,23 - 31
2018-02-12,Jakarta Barat,Malam,Hujan Lokal,75 - 95,23 - 31
2018-02-12,Jakarta Barat,Dini Hari,Cerah Berawan,75 - 95,23 - 31
2018-02-11,Kepulauan Seribu,Siang,Cerah Berawan,70 - 95,23 - 31
2018-02-11,Kepulauan Seribu,Pagi,Hujan Lokal,70 - 95,23 - 31
2018-02-11,Kepulauan Seribu,Malam,Berawan,70 - 95,23 - 31
2018-02-11,Kepulauan Seribu,Dini Hari,Hujan Sedang,70 - 95,23 - 31
2018-02-11,Jakarta Utara,Siang,Cerah Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Utara,Pagi,Hujan Lokal,70 - 95,23 - 31
2018-02-11,Jakarta Utara,Malam,Cerah Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Utara,Dini Hari,Hujan Lokal,70 - 95,23 - 31
2018-02-11,Jakarta Timur,Siang,Hujan Ringan,70 - 95,23 - 31
2018-02-11,Jakarta Timur,Pagi,Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Timur,Malam,Cerah Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Timur,Dini Hari,Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Selatan,Siang,Hujan Ringan,70 - 95,23 - 31
2018-02-11,Jakarta Selatan,Pagi,Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Selatan,Malam,Cerah berawan,70 - 95,23 - 31
2018-02-11,Jakarta Selatan,Dini Hari,Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Pusat,Siang,Cerah Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Pusat,Pagi,Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Pusat,Malam,Cerah Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Pusat,Dini Hari,Hujan Lokal,70 - 95,23 - 31
2018-02-11,Jakarta Barat,Siang,Hujan Lokal,70 - 95,23 - 31
2018-02-11,Jakarta Barat,Pagi,Hujan Lokal,70 - 95,23 - 31
2018-02-11,Jakarta Barat,Malam,Cerah Berawan,70 - 95,23 - 31
2018-02-11,Jakarta Barat,Dini Hari,Berawan,70 - 95,23 - 31
2018-02-10,Kepulauan Seribu,Siang,Berawan,75 - 95,24 - 31
2018-02-10,Kepulauan Seribu,Pagi,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Kepulauan Seribu,Malam,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Kepulauan Seribu,Dini Hari,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Jakarta Utara,Siang,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Jakarta Utara,Pagi,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Utara,Malam,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Jakarta Utara,Dini Hari,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Jakarta Timur,Siang,Hujan Petir,75 - 95,24 - 31
2018-02-10,Jakarta Timur,Pagi,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Timur,Malam,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Timur,Dini Hari,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Selatan,Siang,Hujan Petir,75 - 95,24 - 31
2018-02-10,Jakarta Selatan,Pagi,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Selatan,Malam,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Selatan,Dini Hari,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Pusat,Siang,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Jakarta Pusat,Pagi,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Pusat,Malam,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Pusat,Dini Hari,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Barat,Siang,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Jakarta Barat,Pagi,Berawan,75 - 95,24 - 31
2018-02-10,Jakarta Barat,Malam,Hujan Lokal,75 - 95,24 - 31
2018-02-10,Jakarta Barat,Dini Hari,Berawan,75 - 95,24 - 31
2018-02-09,Kepulauan Seribu,Siang,Berawan,80 - 95,23 - 28
2018-02-09,Kepulauan Seribu,Pagi,Hujan Lokal,80 - 95,23 - 28
2018-02-09,Kepulauan Seribu,Malam,Berawan,80 - 95,23 - 28
2018-02-09,Kepulauan Seribu,Dini Hari,Hujan Lokal,80 - 95,23 - 28
2018-02-09,Jakarta Utara,Siang,Hujan Ringan,80 - 95,23 - 28
2018-02-09,Jakarta Utara,Pagi,Hujan Ringan,80 - 95,23 - 28
2018-02-09,Jakarta Utara,Malam,Cerah Berawan,80 - 95,23 - 28
2018-02-09,Jakarta Utara,Dini Hari,Berawan,80 - 95,23 - 28
2018-02-09,Jakarta Timur,Siang,Hujan Petir,80 - 95,23 - 28
2018-02-09,Jakarta Timur,Pagi,Berawan ,80 - 95,23 - 28
2018-02-09,Jakarta Timur,Malam,Cerah Berawan,80 - 95,23 - 28
2018-02-09,Jakarta Timur,Dini Hari,Berawan,80 - 95,23 - 28
2018-02-09,Jakarta Selatan,Siang,Hujan Petir,80 - 95,23 - 28
2018-02-09,Jakarta Selatan,Pagi,Berawan,80 - 95,23 - 28
2018-02-09,Jakarta Selatan,Malam,Hujan Ringan,80 - 95,23 - 28
2018-02-09,Jakarta Selatan,Dini Hari,Berawan,80 - 95,23 - 28
2018-02-09,Jakarta Pusat,Siang,Hujan Lokal,80 - 95,23 - 28
2018-02-09,Jakarta Pusat,Pagi,Hujan Ringan,80 - 95,23 - 28
2018-02-09,Jakarta Pusat,Malam,Hujan Ringan,80 - 95,23 - 28
2018-02-09,Jakarta Pusat,Dini Hari,Berawan,80 - 95,23 - 28
2018-02-09,Jakarta Barat,Siang,Hujan Sedang,80 - 95,23 - 28
2018-02-09,Jakarta Barat,Pagi,Hujan Ringan,80 - 95,23 - 28
2018-02-09,Jakarta Barat,Malam,Cerah Berawan,80 - 95,23 - 28
2018-02-09,Jakarta Barat,Dini Hari,Berawan,80 - 95,23 - 28
2018-02-08,Kepulauan Seribu,Siang,Hujan Petir,80 - 100,23 - 29
2018-02-08,Kepulauan Seribu,Pagi,Hujan Petir,80 - 100,23 - 29
2018-02-08,Kepulauan Seribu,Malam,Hujan Sedang,80 - 100,23 - 29
2018-02-08,Kepulauan Seribu,Dini Hari,Hujan Sedang,80 - 100,23 - 29
2018-02-08,Jakarta Utara,Siang,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Utara,Pagi,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Utara,Malam,Hujan Sedang,80 - 100,23 - 29
2018-02-08,Jakarta Utara,Dini Hari,Hujang Sedang,80 - 100,23 - 29
2018-02-08,Jakarta Timur,Siang,Hujan Sedang,80 - 100,23 - 29
2018-02-08,Jakarta Timur,Pagi,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Timur,Malam,Hujan Sedang,80 - 100,23 - 29
2018-02-08,Jakarta Timur,Dini Hari,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Selatan,Siang,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Selatan,Pagi,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Selatan,Malam,Hujan Sedang,80 - 100,23 - 29
2018-02-08,Jakarta Selatan,Dini Hari,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Pusat,Siang,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Pusat,Pagi,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Pusat,Malam,Hujan Sedang,80 - 100,23 - 29
2018-02-08,Jakarta Pusat,Dini Hari,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Barat,Siang,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Barat,Pagi,Hujan Ringan,80 - 100,23 - 29
2018-02-08,Jakarta Barat,Malam,Hujan Sedang,80 - 100,23 - 29
2018-02-08,Jakarta Barat,Dini Hari,Hujan Ringan,80 - 100,23 - 29
2018-02-07,Kepulauan Seribu,Siang,Cerah Berawan,75 - 95,23 - 28
2018-02-07,Kepulauan Seribu,Pagi,Cerah Berawan,75 - 95,23 - 28
2018-02-07,Kepulauan Seribu,Malam,Hujan Sedang,75 - 95,23 - 28
2018-02-07,Kepulauan Seribu,Dini Hari,Hujan Sedang,75 - 95,23 - 28
2018-02-07,Jakarta Utara,Siang,Cerah Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Utara,Pagi,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Utara,Malam,Hujan Ringan,75 - 95,23 - 28
2018-02-07,Jakarta Utara,Dini Hari,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Timur,Siang,Hujan Sedang,75 - 95,23 - 28
2018-02-07,Jakarta Timur,Pagi,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Timur,Malam,Cerah Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Timur,Dini Hari,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Selatan,Siang,Hujan Sedang,75 - 95,23 - 28
2018-02-07,Jakarta Selatan,Pagi,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Selatan,Malam,Cerah Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Selatan,Dini Hari,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Pusat,Siang,Hujan Lokal,75 - 95,23 - 28
2018-02-07,Jakarta Pusat,Pagi,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Pusat,Malam,Hujan Ringan,75 - 95,23 - 28
2018-02-07,Jakarta Pusat,Dini Hari,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Barat,Siang,Hujan Lokal,75 - 95,23 - 28
2018-02-07,Jakarta Barat,Pagi,Berawan,75 - 95,23 - 28
2018-02-07,Jakarta Barat,Malam,Hujan Ringan,75 - 95,23 - 28
2018-02-07,Jakarta Barat,Dini Hari,Berawan,75 - 95,23 - 28
2018-02-06,Kepulauan Seribu,Siang,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Kepulauan Seribu,Pagi,Hujan Petir,70 - 90,24 - 31
2018-02-06,Kepulauan Seribu,Malam,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Kepulauan Seribu,Dini Hari,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Utara,Siang,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Utara,Pagi,Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Utara,Malam,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Utara,Dini Hari,Berawan Tebal,70 - 90,24 - 31
2018-02-06,Jakarta Timur,Siang,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Timur,Pagi,Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Timur,Malam,Cerah Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Timur,Dini Hari,Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Selatan,Siang,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Selatan,Pagi,Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Selatan,Malam,Cerah Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Selatan,Dini Hari,Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Pusat,Siang,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Pusat,Pagi,Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Pusat,Malam,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Pusat,Dini Hari,Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Barat,Siang,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Barat,Pagi,Berawan,70 - 90,24 - 31
2018-02-06,Jakarta Barat,Malam,Hujan Lokal,70 - 90,24 - 31
2018-02-06,Jakarta Barat,Dini Hari,Berawan,70 - 90,24 - 31
2018-02-05,Kepulauan Seribu,Siang,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Kepulauan Seribu,Pagi,Hujan Petir,75 - 100,23 - 31
2018-02-05,Kepulauan Seribu,Malam,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Kepulauan Seribu,Dini Hari,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Jakarta Utara,Siang,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Jakarta Utara,Pagi,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Jakarta Utara,Malam,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Jakarta Utara,Dini Hari,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Jakarta Timur,Siang,Hujan Petir,75 - 100,23 - 31
2018-02-05,Jakarta Timur,Pagi,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Timur,Malam,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Timur,Dini Hari,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Selatan,Siang,Hujan Petir,75 - 100,23 - 31
2018-02-05,Jakarta Selatan,Pagi,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Selatan,Malam,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Selatan,Dini Hari,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Pusat,Siang,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Jakarta Pusat,Pagi,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Pusat,Malam,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Jakarta Pusat,Dini Hari,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Barat,Siang,Hujan Ringan,75 - 100,23 - 31
2018-02-05,Jakarta Barat,Pagi,Berawan,75 - 100,23 - 31
2018-02-05,Jakarta Barat,Malam,Hujan Lokal,75 - 100,23 - 31
2018-02-05,Jakarta Barat,Dini Hari,Berawan,75 - 100,23 - 31
2018-02-04,Kepulauan Seribu,Siang,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Kepulauan Seribu,Pagi,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Kepulauan Seribu,Malam,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Kepulauan Seribu,Dini Hari,Hujan Petir,75 - 95,23 - 32
2018-02-04,Jakarta Utara,Siang,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Utara,Pagi,Berawan,75 - 95,23 - 32
2018-02-04,Jakarta Utara,Malam,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Utara,Dini Hari,Hujan Petir,75 - 95,23 - 32
2018-02-04,Jakarta Timur,Siang,Hujan Petir,75 - 95,23 - 32
2018-02-04,Jakarta Timur,Pagi,Berawan Tebal,75 - 95,23 - 32
2018-02-04,Jakarta Timur,Malam,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Timur,Dini Hari,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Selatan,Siang,Hujan Petir,75 - 95,23 - 32
2018-02-04,Jakarta Selatan,Pagi,Berawan Tebal,75 - 95,23 - 32
2018-02-04,Jakarta Selatan,Malam,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Selatan,Dini Hari,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Pusat,Siang,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Pusat,Pagi,Berawan,75 - 95,23 - 32
2018-02-04,Jakarta Pusat,Malam,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Pusat,Dini Hari,Hujan Ringan,75 - 95,23 - 32
2018-02-04,Jakarta Barat,Siang,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Barat,Pagi,Berawan,75 - 95,23 - 32
2018-02-04,Jakarta Barat,Malam,Hujan Lokal,75 - 95,23 - 32
2018-02-04,Jakarta Barat,Dini Hari,Hujan Ringan,75 - 95,23 - 32
2018-02-03,Kepulauan Seribu,Siang,Berawan,65 - 100,23 - 31
2018-02-03,Kepulauan Seribu,Pagi,Berawan,65 - 100,23 - 31
2018-02-03,Kepulauan Seribu,Malam,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Kepulauan Seribu,Dini Hari,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Utara,Siang,Berawan,65 - 100,23 - 31
2018-02-03,Jakarta Utara,Pagi,Berawan,65 - 100,23 - 31
2018-02-03,Jakarta Utara,Malam,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Utara,Dini Hari,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Timur,Siang,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Timur,Pagi,Berawan,65 - 100,23 - 31
2018-02-03,Jakarta Timur,Malam,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Timur,Dini Hari,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Selatan,Siang,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Selatan,Pagi,Berawan,65 - 100,23 - 31
2018-02-03,Jakarta Selatan,Malam,Berawan,65 - 100,23 - 31
2018-02-03,Jakarta Selatan,Dini Hari,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Pusat,Siang,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Pusat,Pagi,Berawan,65 - 100,23 - 31
2018-02-03,Jakarta Pusat,Malam,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Pusat,Dini Hari,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Barat,Siang,Hujan Lokal,65 - 100,23 - 31
2018-02-03,Jakarta Barat,Pagi,Berawan,65 - 100,23 - 31
2018-02-03,Jakarta Barat,Malam,Berawan,65 - 100,23 - 31
2018-02-03,Jakarta Barat,Dini Hari,Berawan Tebal,65 - 100,23 - 31
2018-02-01,Kepulauan Seribu,Siang,Berawan,65 - 95,23 - 32
2018-02-01,Kepulauan Seribu,Pagi,Hujan Lokal,65 - 95,23 - 32
2018-02-01,Kepulauan Seribu,Malam,Berawan,65 - 95,23 - 32
2018-02-01,Kepulauan Seribu,Dini Hari,Hujan Lokal,65 - 95,23 - 32
2018-02-01,Jakarta Utara,Siang,Berawan,65 - 95,23 - 32
2018-02-01,Jakarta Utara,Pagi,Hujan Lokal,65 - 95,23 - 32
2018-02-01,Jakarta Utara,Malam,Cerah Berawan,65 - 95,23 - 32
2018-02-01,Jakarta Utara,Dini Hari,Cerah Berawan,65 - 95,23 - 32
2018-02-01,Jakarta Timur,Siang,Hujan Ringan,65 - 95,23 - 32
2018-02-01,Jakarta Timur,Pagi,Berawan,65 - 95,23 - 32
2018-02-01,Jakarta Timur,Malam,Cerah Berawan,65 - 95,23 - 32
2018-02-01,Jakarta Timur,Dini Hari,Cerah Berawan,65 - 95,23 - 32
2018-02-01,Jakarta Selatan,Siang,Hujan Lokal,65 - 95,23 - 32
2018-02-01,Jakarta Selatan,Pagi,Berawan,65 - 95,23 - 32
